HtScaffold0069:36904-37018(-)	28.0	34.6	16.6	94.3		100.0	100.0	94.6	65.3	100.0	92.1	60.0	16.6	100.0	97.9	73.0	58.2		
HtScaffold0069:37171-37333(-)	29.6	42.5	49.9	98.6		76.1	97.8	75.6	87.4	97.3	100.0	72.9	25.0	100.0	100.0	100.0	54.2		
HtScaffold0069:37430-37505(-)	32.0	51.1	50.1	97.0		100.0	86.2	58.0	89.1	86.2	93.2	76.7	51.0	100.0	99.9	100.0	51.3		
HtScaffold0069:37644-37785(-)	39.0	47.0	100.0	94.7		79.5	75.4	54.0	79.3	86.9	100.0	79.4	51.0	68.3	68.7		100.0		
HtScaffold0070:10933-12540(-)	38.8	46.5	53.5	96.1		95.5	76.2	97.7	88.3	100.0	93.1	55.8	98.5	52.0	100.0		100.0		
HtScaffold0070:12836-12938(-)	33.3	100.0	53.3	100.0		96.2	59.9	94.5	62.0	50.0	91.4	72.8	49.7	53.8	100.0		99.7		
HtScaffold0070:13171-13244(-)	32.8	44.0	45.4	63.7		100.0	100.0	94.7	87.6	78.3	58.0	71.1	52.6	51.8	100.0		99.0		
HtScaffold0070:36190-38989(+)	27.7	16.6	51.9	81.1		90.3	44.1	100.0	86.6	89.0	90.9	57.2	47.9	80.1	95.6		49.0		
HtScaffold0070:5229-5447(-)	33.9	25.0	44.4	85.8		100.0	74.4	77.5	72.0	49.1	77.8	61.3	51.9	98.5	100.0		4.2		
HtScaffold0070:5763-5775(-)	16.6	49.9	52.0	53.3		63.2	79.5	90.6	83.7	100.0	60.6	61.6	44.9	81.5	90.5		35.7		
HtScaffold0070:5841-5865(-)	8.3	50.1	55.0	71.4		32.7	100.0	56.9	89.3	92.0	69.6	63.3	50.6	93.9	100.0		51.7		
HtScaffold0070:6230-8052(-)	30.1	100.0	51.4	55.1		94.4	72.9	50.1	87.1	100.0	60.6	65.9	55.0	54.9	100.0		52.3		
HtScaffold0071:12425-17606(-)	28.0	53.5	53.5	96.4		82.4	100.0	54.0	100.0	98.2	100.0	99.2	48.5	76.5	63.3		42.3		
HtScaffold0071:25284-27291(+)	28.2	53.3	58.2	100.0		85.2		51.2	77.0	85.1	97.1	99.2	51.9	94.0	51.7		41.9		
HtScaffold0074:12120-12456(-)	28.8	45.4	54.2	85.3		94.5		57.1	58.0	66.2	95.9	100.0	54.4	66.3	49.9		38.4		
HtScaffold0074:12775-12925(-)	40.6	51.9	51.3	92.0		56.2		76.2	87.0	80.4	94.4	100.0	54.2	60.4	75.4		51.2		
HtScaffold0074:17963-18205(-)	31.8	44.4	100.0	76.7		98.3		70.6	64.0	85.5	68.3	64.4	40.3	63.9	98.9		51.1		
HtScaffold0074:18728-18805(-)	22.0	52.0	100.0	64.2		100.0		61.4	96.5	84.4	73.7	99.7	100.0	49.4	84.1		46.6		
HtScaffold0074:18986-19202(-)	30.5	55.0	100.0	78.8		92.2		51.7	88.2	79.4	78.1	59.4	98.2	95.9	95.3		52.9		
HtScaffold0074:19329-19402(-)	23.2	51.4	100.0	97.9		75.3		61.8	100.0	88.0	78.0	68.2	99.0	99.0	100.0		62.2		
HtScaffold0074:19650-19730(-)	35.0	53.5	48.2	96.6		84.2		72.6	100.0	80.3	77.7	81.4	99.1	100.0	40.0		43.4		
HtScaffold0074:19880-20121(-)	30.7	58.2	4.2	57.5		98.2		48.9	90.9	100.0	68.2	62.7	48.5	100.0	100.0		36.0		
HtScaffold0074:20519-20646(-)	31.4	54.2	35.7	51.4		97.3		46.7	81.2	46.9	51.0	48.6	4.2	100.0	46.5		53.4		
HtScaffold0074:20693-20772(-)	27.8	51.3	51.5	96.8		97.1		73.3	78.6	11.4	97.5	52.1	39.2	58.8	90.5		50.2		
HtScaffold0074:20820-20938(-)	27.9	100.0	52.3	47.4		100.0		45.0	61.8	88.3	50.2	99.3	51.2	85.9	68.5		99.9		
HtScaffold0074:21132-21241(-)	32.1	100.0	42.1	49.1		82.6		51.2	74.2	58.5	96.7	100.0	52.5	49.6	78.6		98.1		
HtScaffold0074:24057-24081(+)	54.1	100.0	41.6	100.0		77.2		52.9	85.3	100.0	45.9	100.0	42.3	68.1	94.8		98.8		
HtScaffold0074:24412-24470(+)	31.0	100.0	38.4	81.2		100.0		100.0	89.2	84.9	70.2	86.0	49.3	76.3	58.8		99.4		
HtScaffold0074:24698-25651(+)	29.4	48.2	51.2	100.0		76.5		97.8	88.2	84.1	49.0	44.2	38.4	92.3	66.6		98.2		
HtScaffold0076:10000-11290(+)	28.6	4.2	50.8	96.3		90.0		100.0	82.6	100.0	73.0	60.7	51.3	100.0	0		99.1		
HtScaffold0076:12838-14830(-)	35.5	35.7	46.6	100.0		82.5		46.6	73.5	99.1	49.2	66.8	50.0	100.0	40.0		53.0		
HtScaffold0076:30976-31164(-)	45.7	51.5	52.4	100.0		100.0		54.1	52.0	100.0	97.7	99.1	46.6	94.6	52.9		47.5		
HtScaffold0076:31609-31637(-)	32.1	52.3	62.2	100.0		95.9		44.5	79.1	100.0	94.9	99.3	52.9	68.0	64.7		100.0		
HtScaffold0076:31913-33722(-)	32.9	42.3	43.4	83.0		96.4		95.9	77.8	70.1	94.8	97.4	63.2	100.0	49.4		97.9		
HtScaffold0077:20152-21161(-)	29.4	41.6	36.0	100.0		95.6		94.4	87.5	100.0	73.9	97.5	43.4	96.0	98.7		51.8		
HtScaffold0077:21188-21587(-)	39.8	38.4	53.4	97.9		74.2		100.0	88.5	98.9	76.0	95.9	36.0	67.7	100.0		99.3		
HtScaffold0077:28204-28348(-)	30.5	51.3	49.9	98.9		76.6		95.1	86.4	77.8	91.4	100.0	53.5	56.6	100.0		99.8		
HtScaffold0077:29215-29267(-)	30.7	50.8	100.0	100.0		96.0		49.5	89.6	79.9	100.0	99.3	50.1	100.0	98.5		51.8		
HtScaffold0077:29300-30824(-)	27.2	46.6	99.9	100.0		96.8		51.4	92.2	82.8	69.8	100.0	98.2	65.2	100.0		53.6		
HtScaffold0077:30858-31401(-)	35.3	52.4	100.0	79.8		95.2		69.6	87.5	87.0	59.0	98.1	98.5	100.0	100.0		38.2		
HtScaffold0077:31432-31552(-)	31.6	62.2	100.0	100.0		83.7		51.0	88.4	88.0	78.2	98.8	98.9	92.8	89.9		55.4		
HtScaffold0077:35034-37390(-)	25.2	43.4	100.0	95.0		94.5		72.6	90.8	80.6	89.5	97.3	99.0	98.5	50.9		40.0		
HtScaffold0077:7099-7205(-)	30.1	36.0	100.0	83.9		98.4		52.1	87.2	85.5	90.5	64.1	99.2	93.3	12.0		100.0		
HtScaffold0077:7365-7411(-)	34.7	53.4	52.4	93.5		73.2		94.5	71.1	100.0	100.0	99.6	99.4	100.0	24.0		100.0		
HtScaffold0077:7475-7525(-)	38.0	49.9	45.9	100.0		94.0		96.2	91.6	62.5	70.0	98.5	52.0	99.7	58.0		100.0		
HtScaffold0077:7627-11010(-)	30.6	99.9	100.0	91.3		94.5		94.4	97.5	96.7	63.0	70.4	45.6	64.4	52.0		99.6		
HtScaffold0078:21629-24206(-)	27.7	99.8	100.0	99.7		93.0		53.0	79.2	100.0	62.5	98.5	99.3	48.5	76.1		100.0		
HtScaffold0078:25423-26653(+)	29.7	100.0	47.7	58.0		82.1		48.0	97.0	94.1	99.7	98.8	98.7	77.4	97.9		100.0		
HtScaffold0078:28966-31792(+)	32.3	100.0	100.0	30.5		91.4		51.9	80.5	97.8	98.9	99.6	48.8	87.3	100.0		65.1		
HtScaffold0079:24771-26715(+)	33.5	100.0	100.0	85.9		87.5		95.4	80.8	80.4	95.9	63.2	99.1	82.0	20.0		61.1		
HtScaffold0079:772-3520(+)	29.7	100.0	51.1	95.7		93.0		96.0	92.6	97.5	74.4	50.1	98.9	82.5	42.4		50.3		
HtScaffold0080:484-1801(+)	33.4	52.4	55.3	51.5		100.0		99.4	89.2	86.4	74.2	47.3	51.1	90.1	80.0		30.1		
HtScaffold0081:7667-8735(+)	29.9	45.9	40.7	97.4		73.0		95.9	66.9	95.2	72.5	60.9	55.3	96.5	100.0		22.2		
HtScaffold0082:28684-30241(-)	31.7	100.0	54.1	88.9		79.3		100.0	64.9	39.3	64.3	60.3	40.7	100.0	100.0		50.4		
HtScaffold0083:20634-23835(-)	34.6	100.0	41.1	70.0		67.3		100.0	86.0	98.7	96.9	63.7	55.2	95.2	90.0		99.6		
HtScaffold0083:29403-29566(+)	31.9	47.7	100.0	99.0		50.8		100.0	93.0	83.6	90.4	100.0	41.1	98.1	100.0		100.0		
HtScaffold0083:29601-31397(+)	32.3	100.0	100.0	96.7		87.5		100.0	79.1	100.0	92.5	99.2	98.0	60.6	66.0		100.0		
HtScaffold0083:6547-8014(-)	35.6	99.9	100.0	97.7		49.9		100.0	100.0	75.8	96.5	65.5	100.0	47.6	69.1		100.0		
HtScaffold0086:12769-13837(+)	31.3	51.1	100.0	91.5		81.1		73.8	92.5	100.0	94.6	99.6	100.0	90.9	100.0		99.2		
HtScaffold0088:20032-24253(+)	31.6	55.3	100.0	76.3		81.1		93.7	78.8	100.0	97.0	99.1	99.3	100.0	63.6		100.0		
HtScaffold0088:25724-26890(-)	31.7	40.7	100.0	93.5		60.0		97.5	90.0	47.9	100.0	60.4	100.0	91.9	100.0		100.0		
HtScaffold0088:27229-27605(-)	28.7	54.1	100.0	90.1		81.3		94.2	72.8	100.0	96.4	60.9	97.7	73.6	90.5		100.0		
HtScaffold0088:5388-5442(-)	44.4	41.1	55.2	88.2		100.0		94.1	81.9	100.0	98.6	63.6	54.8	88.3	100.0		53.0		
HtScaffold0088:5577-5747(-)	30.5	100.0	55.7	80.0		69.5		95.2	90.6	97.4	49.1	60.8	56.8	55.4	95.3		100.0		
HtScaffold0088:6007-6182(-)	33.7	100.0	50.3	70.7		93.7		58.3	65.0	84.4	52.6	70.7	51.1	51.9	100.0		100.0		
HtScaffold0089:25808-25965(+)	38.2	100.0	30.1	84.1		73.0		95.5	84.0	87.5	93.5	97.8	30.7	54.6	100.0		100.0		
HtScaffold0089:26402-26421(+)	31.5	100.0	22.2	77.1		88.2		94.5	74.5	59.8	85.8	58.6	22.2	95.1	67.1		100.0		
HtScaffold0089:28566-28580(+)	42.8	100.0	50.1	99.3		100.0		93.5	89.4	76.9	49.0	98.9	49.9	51.6	70.5		100.0		
HtScaffold0089:28897-28936(+)	43.5	100.0	100.0	98.0		98.3		51.6	83.0	66.1	91.8	100.0	99.1	71.2	72.6		100.0		
HtScaffold0089:29062-29713(+)	34.2	100.0	100.0	100.0		82.7		45.8	90.8	99.0	99.7	99.1	100.0	68.6	85.5		99.0		
HtScaffold0089:29758-29787(+)	37.9	55.2	100.0	96.3		64.9		47.8	76.9	99.3	81.3	60.3	100.0	85.6	88.0		98.8		
HtScaffold0089:29905-30085(+)	32.2	55.7	100.0	76.6		49.5		41.8	86.2	100.0	98.6	61.8	100.0	79.0	81.7		98.8		
HtScaffold0089:3832-4715(-)	21.1	50.3	100.0	78.5		66.9		50.0	86.7	67.8	93.6	99.7	98.8	93.4	92.7		100.0		
HtScaffold0089:4793-4983(-)	23.1	30.1	100.0	97.0		50.9		50.1	85.5	81.8	77.7	72.2	99.2	86.5	94.5		99.0		
HtScaffold0089:5068-5197(-)	21.7	22.2	100.0	97.6		97.7		51.7	52.6	100.0	58.1	99.4	100.0	95.5	60.4		100.0		
HtScaffold0089:5224-5390(-)	23.4	50.1	100.0	96.4		96.3		96.0	80.6	55.1	80.9	66.2	98.9	64.7	81.7		48.8		
HtScaffold0089:5528-5537(-)	44.4	100.0	52.5	78.7		100.0		51.7	55.6	100.0	97.7	98.8	51.2	84.0	94.3		48.8		
HtScaffold0089:7174-8704(-)	29.3	100.0	100.0	99.3		100.0		98.3	82.1		94.6	81.2	97.9	87.4	100.0		50.7		
HtScaffold0090:18935-21191(+)	28.5	100.0	100.0	99.0		96.8		96.7	57.7		55.4	67.1	100.0	72.4	60.6		30.7		
HtScaffold0091:13748-13853(+)	34.2	100.0	100.0	79.1		98.8		95.1	90.6		94.0	61.0	100.0	90.0	50.7		44.3		
HtScaffold0091:14183-14310(+)	30.7	99.8	100.0	93.6		96.6		51.7	88.5		100.0	65.1	98.6	91.8	90.8		42.1		
HtScaffold0091:14487-14546(+)	37.2	99.7	100.0	97.9		93.5		50.8	100.0		33.3	100.0	100.0	100.0	96.8		99.0		
HtScaffold0091:14710-15314(+)	31.9	100.0	100.0	100.0		86.2		56.9	75.2		44.7	98.7	98.6	92.4	62.1		50.9		
HtScaffold0091:15357-15769(+)	37.3	100.0	100.0	77.2		97.5		51.0	84.4		50.0	98.9	99.5	92.0	92.1		50.9		
HtScaffold0091:15806-15814(+)	25.0	52.5	100.0	87.9		82.5		50.6	21.4		56.4	97.9	100.0	93.6	62.5		44.5		
HtScaffold0091:15845-17119(+)	31.6	100.0	100.0	80.5		94.8		44.3	75.1		95.1	98.8	100.0	85.0	55.4		51.1		
HtScaffold0092:27292-27817(-)	32.0	100.0	100.0	94.4		100.0		52.2	100.0		95.1	98.6	99.2	96.0	93.2		53.7		
HtScaffold0093:14958-15007(+)	42.8	100.0	100.0	100.0		100.0		100.0	77.3		100.0	96.8	99.1	99.0	100.0		6.8		
HtScaffold0093:15260-15283(+)	34.7	100.0	50.4	86.0		97.2		95.8	91.2		76.3	99.3	50.0	89.2	47.6		48.7		
HtScaffold0093:15470-15500(+)	26.6	100.0	47.9	83.5		94.1		54.3	54.8		100.0	99.3	48.2	100.0	68.5		47.4		
HtScaffold0093:16057-16276(+)	28.3	100.0	50.3	70.0		87.5		94.4	82.5		97.9	97.9	50.8	100.0	99.5		46.1		
HtScaffold0093:16413-16435(+)	36.3	100.0	30.7	50.8		85.9		98.4	87.6		97.6	99.2	30.7	96.5	68.0		41.6		
HtScaffold0093:21116-21205(+)	5.6	100.0	42.9	87.1		96.6		93.9	47.8		100.0	53.6	42.9	58.3	100.0		40.7		
HtScaffold0093:21962-22335(+)	34.3	100.0	42.1	49.5		100.0		49.9	84.7		100.0	40.0	47.3	65.5	44.4		44.6		
HtScaffold0093:22499-23410(+)	34.2	99.6	100.0	75.8		97.7		49.1	90.3		74.5	99.7	99.3	65.6	93.4		44.4		
HtScaffold0093:26246-26337(+)	42.8	100.0	46.1	51.6		97.1		51.8	96.2		96.9	63.9	46.1	71.5	75.2		50.2		
HtScaffold0093:26399-26429(+)	36.6	50.4	50.0	78.7		96.5		98.8	87.0		80.2	73.0	49.9	93.4	94.7		66.6		
HtScaffold0093:26784-27036(+)	42.8	47.9	50.1	100.0		22.2		100.0	83.5		94.2	43.0	49.6	90.2	67.1		44.4		
HtScaffold0093:27309-27431(+)	38.5	50.3	44.5	77.3		49.3		94.6	72.2		97.3	31.3	47.2	68.0	74.8		99.1		
HtScaffold0095:14847-15453(-)	32.3	30.7	51.3	96.1		43.0		61.7	91.1		89.9	74.6	51.1	95.6	84.5		93.3		
HtScaffold0096:19430-19747(-)	32.4	42.9	50.4	98.9		39.1		99.4	64.7		97.8	67.3	51.9	61.0	73.5		100.0		
HtScaffold0096:22747-24173(-)	27.2	42.1	48.7	100.0		47.4		94.7	62.2		54.4	63.8	49.3	92.3	95.1		49.6		
HtScaffold0097:24468-24481(-)	23.0	100.0	45.5	75.0		71.6		58.0	75.2		33.0	100.0	46.1	66.2	92.1		53.5		
HtScaffold0097:25820-26053(-)	34.7	46.1	46.1	91.8		96.6		96.0	87.6		84.1	100.0	46.1	58.9	84.6		99.8		
HtScaffold0097:26343-26400(-)	28.0	50.0	41.6	75.7		49.4		51.5	88.0		94.6	100.0	41.6	93.4	87.0		52.3		
HtScaffold0098:13207-13663(+)	34.2	50.1	40.7	96.2		53.9		71.8	99.3		54.9	100.0	40.7	93.0	92.4		50.9		
HtScaffold0099:15470-15483(-)	30.7	44.5	44.7	55.7		98.0		68.1	90.3		99.6	99.4	45.8	100.0	78.2		47.4		
HtScaffold0099:15586-16313(-)	25.9	51.5	44.4	85.9		98.3		57.9	88.6		96.7	99.4	44.4	70.5	79.3		47.6		
HtScaffold0099:18420-20012(-)	27.3	50.4	50.2	49.6		94.5		95.8	86.0		87.7	99.3	49.7	62.0	95.6		52.3		
HtScaffold0099:20065-20285(-)	33.6	31.2	66.6	71.2		83.6		96.8	97.6		76.4	99.1	66.6	57.7	78.5		50.6		
HtScaffold0099:20398-22115(-)	28.2	43.4	43.2	63.7		95.0		94.8	64.3		81.7	77.3	43.2	68.3	93.3		49.5		
HtScaffold0099:22189-22593(-)	25.4	48.7	100.0	63.8		77.8		97.9	80.0		96.3	53.8	99.0	100.0	100.0		45.8		
HtScaffold0099:23119-23185(-)	25.7	45.5	100.0	98.8		69.0		98.0	78.1		94.3	100.0	99.8	94.2	90.4		50.5		
HtScaffold0099:23831-23854(-)	39.1	46.1	100.0	95.9		80.4		95.7	73.0		94.3	99.1	49.1	59.2	100.0		48.4		
HtScaffold0099:25424-26060(-)	30.1	41.6	49.1	100.0		93.9		95.1	84.1		88.1	98.7	52.2	92.3	95.1		46.0		
HtScaffold0099:26087-27295(-)	29.2	40.7	52.8	90.0		100.0		95.8	85.7		95.3	100.0	97.0	100.0	57.1		52.3		
HtScaffold0099:27550-27693(-)	30.7	44.7	99.9	99.7		98.5		93.6	66.9		68.7	99.1	52.3	98.3	7.4		50.8		
HtScaffold0099:29511-29535(-)	37.5	44.4	51.8	94.5		57.3		47.8	84.8		73.6	100.0	53.1	69.9	60.2		49.4		
HtScaffold0099:29781-29835(-)	35.1	50.2	49.6	100.0		88.8		44.2	88.8		96.0	99.5	47.5	83.4	90.9		98.8		
HtScaffold0099:30123-31017(-)	30.4	66.6	47.1	100.0		79.0		97.4	89.1		71.9	59.9	46.1	67.5	72.8		100.0		
HtScaffold0099:31244-31253(-)	44.4	43.2	46.1	49.3		98.9		53.1	100.0		88.9	52.3	49.2	55.0	66.4		96.4		
HtScaffold0099:31290-32547(-)	26.5	99.9	49.6	100.0		44.2		69.9	100.0		73.0	70.7	51.2	74.1	91.8		99.2		
HtScaffold0099:34078-34087(-)	22.2	100.0	50.4	95.5		75.0		48.9	87.2		95.6	72.0	49.1	100.0	91.8		98.0		
HtScaffold0099:34311-34348(-)	45.9	100.0	49.1	79.9		98.4		70.6	100.0		93.7	72.7	46.7	89.3	70.7		98.7		
HtScaffold0100:11762-16283(+)	32.2	49.1	45.8	100.0		100.0		67.0	69.7		96.2	99.2	50.0	100.0	99.1		99.4		
HtScaffold0100:33895-33925(+)	26.6	52.8	49.9	93.4		52.0		53.0	0		92.9	63.0	49.5	78.4	64.0		49.3		
HtScaffold0100:34440-34941(+)	31.1	99.8	49.3	98.6		97.8		61.0	47.5		73.8	98.6	18.1	91.6	100.0		47.7		
HtScaffold0101:10906-13015(-)	32.8	51.9	18.1	100.0		100.0		100.0	92.3		71.6	100.0	48.9	84.5	100.0		40.0		
HtScaffold0101:5997-7152(-)	32.0	49.6	45.8	67.8		95.1		94.9	49.1		89.2	99.2	50.9	80.9	94.3		38.6		
HtScaffold0102:16301-17909(+)	37.1	47.1	51.7	96.4		97.8		97.5	78.3		83.5	41.6	50.8	70.0	100.0		52.7		
HtScaffold0103:11105-12410(-)	29.6	46.1	50.8	61.1		76.3		94.4	51.5		94.5	46.9	49.3	72.4	62.7		68.2		
HtScaffold0103:12478-12623(-)	27.5	49.8	49.3	91.1		93.7		100.0	90.1		76.0	64.6	99.2	98.1	57.9		63.1		
HtScaffold0103:19030-19514(-)	31.8	50.5	100.0	100.0		92.8		95.8	86.9		96.5	77.5	99.3	92.4	96.3		41.2		
HtScaffold0103:19762-19905(-)	34.2	49.1	100.0	98.8		97.1		93.1	87.4		95.8	58.7	98.4	92.4	91.6		51.4		
HtScaffold0103:4739-6387(-)	35.4	45.8	100.0	95.7		100.0		100.0	75.8		75.2	84.0	99.3	94.5	100.0		99.5		
HtScaffold0103:9427-10667(-)	26.5	50.1	100.0	97.0		66.4		100.0	79.1		97.7	99.4	100.0	100.0	50.8		98.2		
HtScaffold0104:10302-10538(-)	34.7	49.3	100.0	22.2		100.0		51.0	86.8		84.5	45.1	100.0	100.0	66.5		100.0		
HtScaffold0104:11103-11212(-)	43.1	18.1	100.0	46.5		83.7		55.9	87.7		97.4	74.3	98.9	100.0	68.8		97.7		
HtScaffold0104:24316-28087(-)	31.2	45.8	100.0	43.0		98.6		50.0	87.1		68.8	74.5	51.3	89.4	55.5		50.7		
HtScaffold0104:31501-32076(-)	33.5	51.7	51.0	39.1		98.3		0	81.6		93.6	53.1	47.7	82.4	100.0		28.5		
HtScaffold0104:32415-32437(-)	31.8	50.8	47.4	46.6		98.7		43.4	62.7		95.9	79.7	40.0	57.9	94.3		100.0		
HtScaffold0106:13673-13961(-)	35.7	49.3	40.0	100.0		97.5		98.5	96.9		94.4	72.6	40.0	100.0	62.2		100.0		
HtScaffold0106:13993-15991(-)	33.2	100.0	40.0	78.9		99.5		93.0	35.0		72.8	52.8	46.9	68.7	100.0		100.0		
HtScaffold0106:16980-18321(-)	35.8	100.0	53.0	98.7		79.7		93.9	90.5		90.5	99.1	47.7	91.3	92.0		53.3		
HtScaffold0106:18488-19367(-)	33.5	100.0	49.0	62.1		87.7		96.6	84.3		100.0	97.4	63.1	87.5	97.5		50.2		
HtScaffold0106:22946-23571(+)	28.3	100.0	63.1	52.4		100.0		96.0	25.8		74.4	98.7	39.6	72.8	83.8		49.1		
HtScaffold0106:25201-26259(+)	32.7	100.0	39.4	97.1		94.3		94.5	87.9		91.9	99.0	50.6	39.1	90.4		32.5		
HtScaffold0106:28155-28344(+)	33.8	100.0	49.8	100.0		99.8		94.9	100.0		98.4	98.9	100.0	55.5	65.7		48.0		
HtScaffold0106:28608-29091(+)	32.5	100.0	100.0	100.0		97.8		98.4	100.0		88.8	58.3	100.0	70.0	62.5		52.8		
HtScaffold0106:29434-29485(+)	43.1	51.0	100.0	97.1		86.2		94.5	98.0		75.7	64.0	99.8	82.1	71.0		48.8		
HtScaffold0106:29610-29700(+)	40.0	47.4	100.0	93.5		49.0		100.0	81.5		64.4	51.4	48.7	90.1	90.9		99.5		
HtScaffold0107:11581-12241(+)	36.2	40.0	50.2	79.3		70.7		100.0	87.6		50.8	57.8	28.5	61.6	100.0		99.7		
HtScaffold0107:21961-22768(-)	34.8	40.0	28.5	78.7		68.9		41.7	60.5		81.7	66.9	96.1	81.9	71.2		52.7		
HtScaffold0107:23400-24762(-)	33.4	53.0	99.7	79.6		74.1		50.9	100.0		49.7	66.2	94.3	93.6	93.3		99.7		
HtScaffold0107:3026-3036(-)	20.0	49.0	100.0	98.7		33.7		53.8	85.9		77.7	99.2	98.5	78.5	70.2		49.6		
HtScaffold0107:3267-3312(-)	28.8	63.1	100.0	52.9		69.6		51.6	89.7		71.8	98.8	51.6	88.5	73.0		29.0		
HtScaffold0107:3378-3525(-)	32.6	39.4	51.5	83.2		89.2		52.5	90.7		52.0	99.8	48.2	77.6	71.2		17.3		
HtScaffold0107:3904-4059(-)	37.4	49.8	50.4	79.2		78.0		63.5	69.1		60.0	39.3	47.1	79.2	78.1		41.1		
HtScaffold0107:4476-4495(-)	36.8	100.0	47.3	97.2		81.9		94.1	66.5		69.4	51.9	28.2	46.4	100.0		48.5		
HtScaffold0107:4566-5621(-)	30.9	100.0	26.0	41.8		81.4		55.1	85.6		99.4	100.0	49.0	88.2	89.1		98.6		
HtScaffold0107:5662-7252(-)	32.7	100.0	52.8	95.7		80.2		93.8	78.6		57.7	99.4	52.4	80.9	91.7		100.0		
HtScaffold0109:14748-15283(+)	32.1	100.0	52.4	100.0		96.2		100.0	92.3		94.8	76.9	49.5	80.3	86.9		99.6		
HtScaffold0109:15459-15582(+)	30.8	50.3	49.7	57.3		93.3		95.7	100.0		99.4	46.9	98.6	80.8	94.2		99.7		
HtScaffold0109:15777-15821(+)	31.8	28.5	99.9	98.5		85.8		40.6	95.5		100.0	100.0	98.7	78.9	100.0		48.1		
HtScaffold0109:18487-19075(+)	35.7	99.7	100.0	100.0		100.0		47.1	100.0		71.5	99.0	53.1	76.1	100.0		60.1		
HtScaffold0110:25842-29003(-)	27.4	100.0	53.0	97.6		45.9		85.4	83.7		69.7	100.0	99.4	78.7	89.5		50.6		
HtScaffold0110:29436-29464(-)	28.5	100.0	99.9	88.2		81.0		70.0	88.2		100.0	58.1	50.1	94.6	72.4		39.8		
HtScaffold0111:29471-29865(+)	26.1	51.5	50.2	79.1		100.0		70.6	87.0		92.8	99.3	24.1	55.3	55.7		70.2		
HtScaffold0111:29892-30156(+)	28.0	50.4	29.0	100.0		98.2		89.3	88.0		78.5	62.7	17.3	41.3	99.7		100.0		
HtScaffold0111:30257-31246(+)	26.3	47.3	17.3	100.0		87.8		93.3	100.0		66.4	100.0	41.1	78.6	100.0		100.0		
HtScaffold0113:1911-4470(-)	29.3	26.0	41.1	74.6		96.3		45.1	88.1		67.7	99.5	41.4	94.0	71.8		98.6		
HtScaffold0115:28034-28498(-)	29.5	52.8	48.5	97.6		100.0		51.8	90.8		51.6	99.6	100.0	60.4	89.7		99.3		
HtScaffold0115:28560-29033(-)	34.2	52.4	100.0	100.0		100.0		14.2	86.7		94.2	100.0	100.0	87.3	73.4		100.0		
HtScaffold0115:29084-29130(-)	30.4	49.7	100.0	97.5		92.1		53.3	95.4		95.5	100.0	99.5	100.0	79.9		100.0		
HtScaffold0115:31164-31270(-)	33.9	100.0	100.0	100.0		86.8		51.5	92.0		91.7	98.4	99.3	91.2	80.4		100.0		
HtScaffold0115:31590-32292(-)	27.7	99.7	100.0	74.7		46.0		51.9	82.1		100.0	100.0	99.5	92.0	84.1		98.1		
HtScaffold0115:6172-8767(-)	35.1	52.9	100.0	97.5		100.0		96.2	89.9		92.0	73.1	47.9	95.8	93.5		100.0		
HtScaffold0116:24049-28428(+)	28.7	99.9	48.1	85.0		83.0		100.0	100.0		98.7	49.1	45.1	80.6	62.6		55.5		
HtScaffold0116:28535-28920(+)	29.3	50.2	45.1	97.5		91.9		100.0	100.0		95.6	52.2	50.3	93.8	57.9		54.8		
HtScaffold0117:8244-9870(-)	36.5	29.0	50.1	88.0		100.0		97.8	98.1		98.3	63.6	40.7	92.1	87.1		38.2		
HtScaffold0119:15547-18619(+)	31.8	17.3	39.1	97.4		100.0		95.1	51.1		95.9	63.4	64.8	67.9	93.6		51.3		
HtScaffold0120:10076-11675(-)	31.5	41.1	70.2	100.0		95.9		54.6	41.5		84.4	62.5	100.0	60.1	67.9		66.6		
HtScaffold0120:12164-12226(-)	43.5	48.5	100.0	94.2		52.5		49.6	84.8		95.8	75.7	93.1	77.5	41.7		31.7		
HtScaffold0120:12367-12390(-)	30.4	100.0	100.0	98.5		38.9		50.6	87.5		79.8	99.4	100.0	58.1	89.4		41.0		
HtScaffold0120:14026-14060(-)	29.4	100.0	100.0	78.2		67.6		55.4	80.7		96.8	62.3	99.1	85.3	70.3		45.1		
HtScaffold0120:14094-14164(-)	15.7	100.0	100.0	89.6		93.6		94.9	51.1		100.0	99.4	97.6	64.1	80.0		49.5		
HtScaffold0120:14834-14844(+)	40.0	100.0	100.0	100.0		81.6		94.0	82.8		95.2	100.0	95.2	77.7	82.7		49.7		
HtScaffold0120:15048-15215(+)	38.9	100.0	100.0	100.0		90.0		100.0	92.3		98.4	85.2	97.3	72.3	83.3		52.9		
HtScaffold0120:15854-16103(+)	31.3	47.6	100.0	99.2		83.3		94.5	81.1		67.1	40.1	99.4	32.7	77.3		53.7		
HtScaffold0120:878-2762(+)	30.9	45.1	100.0	68.8		85.7		62.5	59.2		78.2	73.0	100.0	76.2	74.8		34.6		
HtScaffold0121:17560-18409(+)	33.2	50.1	100.0	89.4		66.8		52.8	85.3		78.4	99.6	62.7	95.6	74.1		61.7		
HtScaffold0121:4096-9735(-)	35.9	39.5	52.8	49.6		100.0		93.8	88.2		100.0	99.1	54.8	95.2	51.2		54.2		
